PERIODO,DEPARTAMENTO,garbage_3,garbage_value
2020,CALLAO,QRESIDUOS_DOM,226787.12
2020,CALLAO,QRESIDUOS_MUN,323981.6
2020,CALLAO,QRESIDUOS_NO_DOM,97194.48
2020,CUSCO,QRESIDUOS_DOM,164015.19
2020,CUSCO,QRESIDUOS_MUN,234307.9
2020,CUSCO,QRESIDUOS_NO_DOM,70292.18000000001
2020,HUANCAVELICA,QRESIDUOS_DOM,24848.09
2020,HUANCAVELICA,QRESIDUOS_MUN,35497.5
2020,HUANCAVELICA,QRESIDUOS_NO_DOM,10649.16
2020,HUANUCO,QRESIDUOS_DOM,79561.12
2020,HUANUCO,QRESIDUOS_MUN,113659.5
2020,HUANUCO,QRESIDUOS_NO_DOM,34097.6
2020,ICA,QRESIDUOS_DOM,170881.72
2020,ICA,QRESIDUOS_MUN,244117.1
2020,ICA,QRESIDUOS_NO_DOM,73235.01
2020,JUNIN,QRESIDUOS_DOM,190025.68
2020,JUNIN,QRESIDUOS_MUN,271466.1
2020,JUNIN,QRESIDUOS_NO_DOM,81439.63
2020,LA LIBERTAD,QRESIDUOS_DOM,309527.12
2020,LA LIBERTAD,QRESIDUOS_MUN,442182.4
2020,LA LIBERTAD,QRESIDUOS_NO_DOM,132654.47
2020,LAMBAYEQUE,QRESIDUOS_DOM,231400.59
2020,LAMBAYEQUE,QRESIDUOS_MUN,330572.7
2020,LAMBAYEQUE,QRESIDUOS_NO_DOM,99171.67
2020,LIMA,QRESIDUOS_DOM,2420481.61
2020,LIMA,QRESIDUOS_MUN,3457831.5
2020,LIMA,QRESIDUOS_NO_DOM,1037349.25
2020,LORETO,QRESIDUOS_DOM,168007.98
2020,LORETO,QRESIDUOS_MUN,240012.0
2020,LORETO,QRESIDUOS_NO_DOM,72003.4
2020,MADRE DE DIOS,QRESIDUOS_DOM,27690.19
2020,MADRE DE DIOS,QRESIDUOS_MUN,39557.5
2020,MADRE DE DIOS,QRESIDUOS_NO_DOM,11867.23
2020,MOQUEGUA,QRESIDUOS_DOM,29542.94
2020,MOQUEGUA,QRESIDUOS_MUN,42204.2
2020,MOQUEGUA,QRESIDUOS_NO_DOM,12661.26
2020,PASCO,QRESIDUOS_DOM,26509.74
2020,PASCO,QRESIDUOS_MUN,37870.8
2020,PASCO,QRESIDUOS_NO_DOM,11361.31
2020,PIURA,QRESIDUOS_DOM,308898.44
2020,PIURA,QRESIDUOS_MUN,441283.9
2020,PIURA,QRESIDUOS_NO_DOM,132385.02
2020,PUNO,QRESIDUOS_DOM,136350.71
2020,PUNO,QRESIDUOS_MUN,194787.2
2020,PUNO,QRESIDUOS_NO_DOM,58436.07
2020,SAN MARTIN,QRESIDUOS_DOM,138491.52
2020,SAN MARTIN,QRESIDUOS_MUN,197845.2
2020,SAN MARTIN,QRESIDUOS_NO_DOM,59353.51
2020,TACNA,QRESIDUOS_DOM,54390.130000000005
2020,TACNA,QRESIDUOS_MUN,77700.4
2020,TACNA,QRESIDUOS_NO_DOM,23310.08
2020,TUMBES,QRESIDUOS_DOM,44550.48
2020,TUMBES,QRESIDUOS_MUN,63643.7
2020,TUMBES,QRESIDUOS_NO_DOM,19093.050000000003
2020,UCAYALI,QRESIDUOS_DOM,104509.04000000001
2020,UCAYALI,QRESIDUOS_MUN,149298.7
2020,UCAYALI,QRESIDUOS_NO_DOM,44789.59
2021,AMAZONAS,QRESIDUOS_DOM,34874.06
2021,AMAZONAS,QRESIDUOS_MUN,49821.0
2021,AMAZONAS,QRESIDUOS_NO_DOM,14946.039999999999
2021,ANCASH,QRESIDUOS_DOM,169349.93
2021,ANCASH,QRESIDUOS_MUN,241929.5
2021,ANCASH,QRESIDUOS_NO_DOM,72578.66
2021,APURIMAC,QRESIDUOS_DOM,44021.97
2021,APURIMAC,QRESIDUOS_MUN,62888.7
2021,APURIMAC,QRESIDUOS_NO_DOM,18866.52
2021,AREQUIPA,QRESIDUOS_DOM,248753.72
2021,AREQUIPA,QRESIDUOS_MUN,355363.1
2021,AREQUIPA,QRESIDUOS_NO_DOM,106608.72
2021,AYACUCHO,QRESIDUOS_DOM,87763.19
2021,AYACUCHO,QRESIDUOS_MUN,125376.40000000001
2021,AYACUCHO,QRESIDUOS_NO_DOM,37612.75
2021,CAJAMARCA,QRESIDUOS_DOM,110416.31
2021,CAJAMARCA,QRESIDUOS_MUN,157738.30000000002
2021,CAJAMARCA,QRESIDUOS_NO_DOM,47321.19
2021,CALLAO,QRESIDUOS_DOM,275054.27
2021,CALLAO,QRESIDUOS_MUN,392934.6
2021,CALLAO,QRESIDUOS_NO_DOM,117880.41
2021,CUSCO,QRESIDUOS_DOM,164776.22
2021,CUSCO,QRESIDUOS_MUN,235394.8
2021,CUSCO,QRESIDUOS_NO_DOM,70618.42
2021,HUANCAVELICA,QRESIDUOS_DOM,29474.37
2021,HUANCAVELICA,QRESIDUOS_MUN,42106.5
2021,HUANCAVELICA,QRESIDUOS_NO_DOM,12631.9
2021,HUANUCO,QRESIDUOS_DOM,75972.55
2021,HUANUCO,QRESIDUOS_MUN,108532.6
2021,HUANUCO,QRESIDUOS_NO_DOM,32559.67
2021,ICA,QRESIDUOS_DOM,174475.86000000002
2021,ICA,QRESIDUOS_MUN,249251.40000000002
2021,ICA,QRESIDUOS_NO_DOM,74775.38
2021,JUNIN,QRESIDUOS_DOM,197311.12
2021,JUNIN,QRESIDUOS_MUN,281873.9
2021,JUNIN,QRESIDUOS_NO_DOM,84561.89
2021,LA LIBERTAD,QRESIDUOS_DOM,317528.08999999997
2021,LA LIBERTAD,QRESIDUOS_MUN,453611.39999999997
2021,LA LIBERTAD,QRESIDUOS_NO_DOM,136083.43
2021,LAMBAYEQUE,QRESIDUOS_DOM,226677.97
2021,LAMBAYEQUE,QRESIDUOS_MUN,323825.5
2021,LAMBAYEQUE,QRESIDUOS_NO_DOM,97147.72
2021,LIMA,QRESIDUOS_DOM,2508669.61
2021,LIMA,QRESIDUOS_MUN,3583814.4
2021,LIMA,QRESIDUOS_NO_DOM,1075144.05
2021,LORETO,QRESIDUOS_DOM,165912.62
2021,LORETO,QRESIDUOS_MUN,237018.0
2021,LORETO,QRESIDUOS_NO_DOM,71105.41
2021,MADRE DE DIOS,QRESIDUOS_DOM,30675.370000000003
2021,MADRE DE DIOS,QRESIDUOS_MUN,43822.2
2021,MADRE DE DIOS,QRESIDUOS_NO_DOM,13146.59
2021,MOQUEGUA,QRESIDUOS_DOM,34891.14
2021,MOQUEGUA,QRESIDUOS_MUN,49844.5
2021,MOQUEGUA,QRESIDUOS_NO_DOM,14953.359999999999
2021,PASCO,QRESIDUOS_DOM,25594.22
2021,PASCO,QRESIDUOS_MUN,36563.1
2021,PASCO,QRESIDUOS_NO_DOM,10968.95
2021,PIURA,QRESIDUOS_DOM,315091.72000000003
2021,PIURA,QRESIDUOS_MUN,450131.4
2021,PIURA,QRESIDUOS_NO_DOM,135039.32
2021,PUNO,QRESIDUOS_DOM,154355.6
2021,PUNO,QRESIDUOS_MUN,220508.7
2021,PUNO,QRESIDUOS_NO_DOM,66152.45999999999
2021,SAN MARTIN,QRESIDUOS_DOM,143918.87
2021,SAN MARTIN,QRESIDUOS_MUN,205599.0
2021,SAN MARTIN,QRESIDUOS_NO_DOM,61679.53
2021,TACNA,QRESIDUOS_DOM,57277.03
2021,TACNA,QRESIDUOS_MUN,81824.4
2021,TACNA,QRESIDUOS_NO_DOM,24547.32
2021,TUMBES,QRESIDUOS_DOM,48007.95
2021,TUMBES,QRESIDUOS_MUN,68582.90000000001
2021,TUMBES,QRESIDUOS_NO_DOM,20574.84
2021,UCAYALI,QRESIDUOS_DOM,108558.34
2021,UCAYALI,QRESIDUOS_MUN,155083.5
2021,UCAYALI,QRESIDUOS_NO_DOM,46525.03
