PERIODO,PROVINCIA,N_SEC,UBIGEO,POB_TOTAL,POB_URBANA,POB_RURAL,GPC_DOM,QRESIDUOS_DOM,QRESIDUOS_NO_DOM,QRESIDUOS_MUN
2018,HUANTA,95298,604878,95873,56119,39757,5.34,10868.289999999999,4657.85,15526.12
2018,HUANUCO,108953,1301391,311016,230725,80292,5.59,37633.15,16128.48,53761.65
2018,HUARAL,105942,1807278,201459,181832,19623,5.22,34517.82,14793.339999999998,49311.18
2018,HUARAZ,90678,241278,177042,139466,37574,5.05,25702.850000000002,11015.509999999998,36718.38
2018,HUARI,121976,336136,62156,24809,37341,6.609999999999999,3894.04,1668.86,5562.91
2018,HUARMEY,38170,105515,31791,25621,6170,2.35,4726.7,2025.73,6752.43
2018,HUAROCHIRI,283216,4822928,62371,45655,16711,13.66,7544.89,3233.53,10778.42
2018,HUAURA,106470,1809678,248649,226518,22131,5.8100000000000005,44038.55,18873.66,62912.22
2018,HUAYLAS,76415,212055,55239,20743,34495,4.56,5287.62,2266.11,7553.73
2018,HUAYTARA,133528,1449736,17970,6480,11489,7.33,1260.1599999999999,540.06,1800.2
2018,ICA,118517,1541505,416303,392745,23561,6.67,73308.36,31417.87,104726.2
2018,ILO,27000,540906,79200,78770,429,1.22,12816.210000000001,5492.66,18308.9
2018,ISLAY,47373,244221,56227,54466,1762,2.8000000000000003,9498.35,4070.73,13569.08
2018,JAEN,97290,729678,198480,112040,86440,6.11,24574.260000000002,10531.83,35106.06
2018,JAUJA,291295,4094195,87838,69058,18783,13.64,10727.03,4597.3,15324.36
2018,JORGE BASADRE,27903,690906,12010,9049,2961,1.44,1641.29,703.41,2344.69
2018,JULCAN,34622,522010,30508,5706,24802,1.68,874.66,374.85,1249.52
2018,JUNIN,34346,482010,23360,18424,4937,1.05,1623.3600000000001,695.72,2319.09
2018,LA CONVENCION,115269,1132705,167670,74277,93393,7.220000000000001,15148.279999999999,6492.110000000001,21640.37
2018,LA MAR,87483,555566,75526,37969,37559,5.29,6758.63,2896.5499999999997,9655.18
2018,LA UNION,86944,448866,13552,8018,5533,4.62,1229.31,526.84,1756.17
2018,LAMAS,101574,2425566,87365,50842,36524,6.390000000000001,11114.529999999999,4763.37,15877.890000000001
2018,LAMBAYEQUE,104886,1683678,322241,166322,155918,5.51,28286.87,12122.94,40409.8
2018,LAMPA,91605,2107055,42667,18606,24060,4.1,2645.58,1133.8,3779.41
2018,LAURICOCHA,59129,707028,18807,7817,10991,2.81,1092.73,468.32,1561.04
2018,LEONCIO PRADO,84245,1006055,135316,97653,37663,4.9,16839.940000000002,7217.099999999999,24057.03
2018,LIMA,377024,6455246,9332751,9324370,8380,26.33,2052963.24,879841.38,2932804.66
2018,LORETO,44685,801515,69182,31225,37956,2.79,6581.92,2820.82,9402.75
2018,LUCANAS,167349,1062831,52848,36338,16509,8.51,5270.53,2258.7999999999997,7529.33
2018,LUYA,172960,241776,47728,20617,27113,11.03,3769.2,1615.37,5384.58
2018,MANU,35906,680810,21527,12034,9495,2.31,2925.2599999999998,1253.69,4178.950000000001
2018,MARAÑÓN,42160,503515,28923,11168,17757,2.11,1561.1,669.05,2230.15
2018,MARISCAL CACERES,46210,1103015,69874,44414,25460,2.97,9052.92,3879.83,12932.75
2018,MARISCAL LUZURIAGA,61204,170436,21609,3148,18462,3.36,482.55999999999995,206.8,689.3499999999999
2018,MARISCAL NIETO,53907,1080621,90806,84034,6772,2.57,13257.07,5681.599999999999,18938.65
2018,MARISCAL RAMON CASTILLA,35766,641610,57470,21870,35599,2.6,3973.22,1702.81,5676.04
2018,MAYNAS,98153,1761171,531356,449737,81622,6.16,92750.48000000001,39750.21,132500.69
2018,MELGAR,82530,1897245,69342,41170,28171,3.4,5450.78,2336.06,7786.83
2018,MOHO,36706,843610,19830,5762,14069,1.68,883.33,378.57,1261.8899999999999
2018,MORROPON,90635,2004055,167881,111626,56254,4.74,20578.23,8819.25,29397.46
2018,MOYOBAMBA,55251,1320621,131146,92348,38798,3.29,17821.08,7637.6,25458.69
2018,NASCA  ,42430,551515,73489,67081,6408,2.5700000000000003,13174.369999999999,5646.16,18820.52
2018,OCROS,76595,214055,7363,4532,2830,4.28,705.23,302.24,1007.48
2018,OTUZCO,86625,1306074,83601,26457,57143,4.34,4536.9400000000005,1944.3899999999999,6481.33
2018,OXAPAMPA,72212,1522436,97695,50778,46917,4.34,9935.51,4258.09,14193.58
2018,OYON,53289,905421,18569,14261,4310,2.77,2725.34,1168.0,3893.32
2018,PACASMAYO,43350,653515,107847,101651,6196,2.58,20553.63,8808.69,29362.32
2018,PACHITEA,33746,403210,51547,14246,37301,1.67,2192.9500000000003,939.8399999999999,3132.7799999999997
2018,PADRE ABAD,46685,1251515,72115,48785,23332,2.52,9708.7,4160.87,13869.550000000001
2018,PAITA,63504,1403528,139509,135171,4339,3.02,24438.829999999998,10473.78,34912.61
2018,PALLASCA,84370,236566,24587,13770,10817,4.91,2391.2599999999998,1024.83,3416.09
2018,PALPA,42455,552015,14180,10748,3432,2.09,1623.53,695.8,2319.32
2018,PARINACOCHAS,63868,405636,28963,20864,8098,3.4099999999999997,3401.38,1457.74,4859.11
2018,PARURO,74205,729045,27079,11602,15478,4.63,2177.2599999999998,933.11,3110.39
2018,PASCO,117104,2471391,127946,110960,16985,4.82,15954.68,6837.72,22792.39
2018,PATAZ,112827,1700491,82304,24627,57676,5.4799999999999995,4010.26,1718.7,5728.93
2018,PAUCAR DEL SARA SARA,79925,508055,9935,7155,2778,4.01,904.84,387.77,1292.6399999999999
2018,PAUCARTAMBO,49515,486621,47215,12162,35052,2.63,1941.8,832.2,2773.98
2018,PICOTA,92495,2207055,43163,27814,15348,5.300000000000001,4902.92,2101.25,7004.18
2018,PISCO,67980,884036,162632,149933,12699,3.79,27467.95,11771.97,39239.91
2018,PIURA,90355,2001084,844396,743252,101143,5.4,151401.71,64886.45,216288.16
2018,POMABAMBA,30710,86410,26388,7543,18845,1.63,1051.85,450.79,1502.64
2018,PUERTO INCA,42205,504515,36167,12034,24132,2.93,2496.32,1069.85,3566.2
2018,PUNO,136545,3151620,226921,151106,75820,6.33,29437.26,12615.949999999999,42053.189999999995
2018,PURUS,9340,250401,3299,1392,1907,0.55,277.91,119.11,397.02
2018,PUTUMAYO   ,35874,643210,9043,4684,4360,2.13,848.58,363.68,1212.26
2018,QUISPICANCHI,99138,974478,98796,47526,51271,4.47,6307.93,2703.4,9011.31
2018,RECUAY,76845,217055,17972,12136,5834,4.24,1866.8200000000002,800.06,2666.87
2018,REQUENA,98439,1765566,63362,41515,21848,6.15,9207.69,3946.15,13153.849999999999
2018,RIOJA,83331,1987245,128064,101057,27006,4.66,20007.95,8574.83,28582.8
2018,RODRIGUEZ DE MENDOZA,90450,127278,32612,10459,22154,6.53,1960.73,840.32,2801.04
2018,SAN ANTONIO DE PUTINA,45905,1055015,35970,24974,10995,2.0,3711.2,1590.52,5301.71
2018,SAN IGNACIO,56819,426328,141920,28398,113522,3.63,5279.99,2262.86,7542.860000000001
2018,SAN MARCOS,56868,427028,50964,15320,35644,3.0,2570.3,1101.55,3671.8500000000004
2018,SAN MARTIN,129787,3092705,210153,191029,19125,7.83,40012.02,17148.02,57160.08
2018,SAN MIGUEL,105742,794391,47592,10598,36994,5.58,1699.31,728.27,2427.6
2018,SAN PABLO,32570,244810,22419,4111,18307,1.7,655.88,281.09,936.97
2018,SAN ROMAN,45930,1055515,325265,295770,29495,2.04,53740.189999999995,23031.52,76771.70999999999
2018,SANCHEZ CARRION,69516,1047236,160561,57289,103272,3.54,13286.78,5694.34,18981.120000000003
2018,SANDIA,91935,2112055,56201,16797,39403,5.01,3016.95,1292.99,4309.95
2018,SANTA,69246,196245,456291,432502,23788,4.8100000000000005,87707.35,37588.86,125296.20999999999
2018,SANTA CRUZ,89650,674366,38736,9856,28878,4.71,1687.53,723.24,2410.8
2018,SANTIAGO DE CHUCO,69580,1048036,54868,22303,32565,3.9299999999999997,4946.34,2119.86,7066.21
2018,SATIPO,77337,1085445,228627,82660,145968,4.26,16441.33,7046.26,23487.59
2018,SECHURA,54555,1204821,83630,79235,4394,2.49,12260.63,5254.55,17515.18
2018,SIHUAS,77035,219055,28413,9961,18452,4.38,1817.8200000000002,779.0699999999999,2596.87
2018,SUCRE,88033,559966,9560,6878,2683,4.62,1054.12,451.76,1505.9
2018,SULLANA,72636,1604836,327094,301593,25500,4.13,65484.24,28064.68,93548.89
2018,TACNA,102168,2531166,331563,316877,14687,4.94,47659.54,20425.51,68085.04
2018,TAHUAMANU,26940,510906,12511,9943,2568,1.3900000000000001,1803.0700000000002,772.75,2575.8199999999997
2018,TALARA,54519,1204221,147639,146647,993,3.0100000000000002,27662.600000000002,11855.41,39518.01
2018,TAMBOPATA,35890,680410,133680,121824,11857,1.8900000000000001,22402.800000000003,9601.2,32004.0
2018,TARATA,74452,1843236,6263,5041,1222,3.33,624.64,267.71000000000004,892.35
2018,TARMA,77418,1086345,93268,69125,24142,3.73,11288.63,4837.99,16126.62
2018,TAYACAJA,175644,1904956,84284,30909,53374,8.29,4566.54,1957.07,6523.6
2018,TOCACHE,46400,1105015,75771,42150,33623,3.0100000000000002,9367.310000000001,4014.56,13381.86
2018,TRUJILLO,94941,1431166,1051176,1028988,22187,5.6899999999999995,196966.57,84414.25,281380.82
2018,TUMBES,55881,1440621,163062,155149,7912,2.7,25240.670000000002,10817.43,36058.1
2018,UCAYALI,53745,963621,61196,35888,25308,3.2,6473.75,2774.46,9248.22
2018,URUBAMBA,57897,569128,67973,36097,31877,3.17,6208.92,2660.96,8869.89
2018,UTCUBAMBA,52829,74928,117504,60055,57449,3.46,12403.52,5315.8,17719.31
2018,VICTOR FAJARDO,96174,612078,20290,15092,5197,4.62,2017.04,864.4399999999999,2881.54
2018,VILCAS HUAMAN,64196,408836,17603,7103,10500,3.36,1088.79,466.63,1555.4299999999998
2018,VIRU,26121,393606,98761,81197,17564,1.6400000000000001,17288.74,7409.46,24698.18
2018,YAROWILCA,67636,808836,20146,6709,13435,3.37,1072.0,459.43,1531.42
2018,YAULI,86115,1208055,40583,36865,3716,5.32,13153.939999999999,5637.4,18791.36
2018,YAUYOS,293733,4983561,21759,13209,8547,13.86,2025.18,867.96,2893.13
2018,YUNGAY,61700,176036,54740,16348,38393,3.52,3402.13,1458.06,4860.18
2018,YUNGUYO,64414,1479128,37823,16197,21625,2.66,1902.45,815.36,2717.8
2018,ZARUMILLA,37286,961210,52544,49109,3436,2.02,9875.69,4232.4400000000005,14108.13
2019,ABANCAY,86355,270945,118392,88768,29624,4.42,16396.07,7026.9,23422.949999999997
2019,ACOBAMBA,81372,721636,39108,17258,21850,3.33,2559.31,1096.85,3656.17
2019,ACOMAYO,70336,561428,24251,15845,8406,2.96,2446.3,1048.41,3494.72
2019,AIJA,47195,101015,6541,2223,4318,2.12,331.01,141.86,472.86
2019,ALTO AMAZONAS,64833,961235,145646,99271,46375,3.49,26521.02,11366.14,37887.18
2019,AMBO,82124,801636,53474,25651,27823,3.45,4476.41,1918.45,6394.85
2019,ANDAHUAYLAS,192190,604210,150634,83570,67064,9.47,14342.400000000001,6146.73,20489.13
2019,ANGARAES,122178,1083678,54015,21393,32622,5.13,3535.4399999999996,1515.19,5050.62
2019,ANTA,90504,722745,62428,28533,33895,4.1,5268.67,2257.99,7526.66
2019,ANTABAMBA,67361,212128,11854,9167,2687,2.59,1202.72,515.46,1718.18
2019,ANTONIO RAYMONDI,56667,121821,14168,5393,8775,2.55,802.42,343.90000000000003,1146.34
2019,AREQUIPA,280981,1163335,1146418,1131717,14701,13.17,183982.19,78849.55,262831.76
2019,ASCOPE,84116,1041636,122831,111075,11756,4.06,20983.61,8992.99,29976.6
2019,ASUNCIÓN,18897,40803,7805,2253,5552,0.88,359.91999999999996,154.25,514.17
2019,ATALAYA,44826,1000810,59396,25264,34132,2.5700000000000003,5846.28,2505.54,8351.82
2019,AYABACA,109195,2002055,128500,20005,108495,4.8,3276.16,1404.07,4680.23
2019,AYMARAES,163795,516953,25012,12409,12603,7.69,2005.39,859.46,2864.82
2019,AZANGARO,164880,3153120,114007,40723,73284,5.91,6887.59,2951.84,9839.449999999999
2019,BAGUA,56187,61221,83850,42494,41356,3.08,7169.82,3072.77,10242.59
2019,BARRANCA,53330,751015,148962,133387,15575,2.9,27217.879999999997,11664.8,38882.7
2019,BELLAVISTA,66531,1321221,59867,36989,22878,3.5300000000000002,8422.77,3609.7599999999998,12032.529999999999
2019,BOLIVAR,63129,781821,16026,5779,10247,2.37,860.7700000000001,368.90000000000003,1229.68
2019,BOLOGNESI,141855,307620,24474,17599,6875,6.51,3297.99,1413.45,4711.38
2019,BONGARA,112482,123678,26972,16412,10560,6.220000000000001,2607.95,1117.69,3725.63
2019,CAJABAMBA,39666,240810,82434,23839,58595,1.63,3497.38,1498.87,4996.25
2019,CAJAMARCA,118902,721278,382068,233075,148993,6.73,43432.55,18613.95,62046.5
2019,CAJATAMBO,53355,751515,6444,4080,2364,1.96,507.69,217.59,725.27
2019,CALCA,80516,643236,71071,34199,36872,4.05,6747.61,2891.84,9639.46
2019,CALLAO,70231,490728,1105512,1105512,0,4.09,221971.84,95130.77,317102.61
2019,CAMANA,77660,321636,60900,51460,9440,4.53,10530.86,4513.2300000000005,15044.09
2019,CANAS,80580,644036,35024,9028,25996,3.6,1492.52,639.65,2132.18
2019,CANCHIS,80644,644836,105685,70117,35568,4.59,12996.67,5570.0,18566.66
2019,CANDARAVE,67023,1381221,6242,5082,1160,2.3,644.33,276.13,920.46
2019,CANGALLO,58815,301221,32750,11741,21009,2.4,1657.3,710.27,2367.57
2019,CANTA,74739,1052828,11682,8640,3042,2.52,1096.08,469.75,1565.84
2019,CARABAYA,110045,2103055,78511,38390,40121,4.390000000000001,6139.12,2631.06,8770.16
2019,CARAVELI,126334,523991,42961,32940,10021,5.81,5445.46,2333.76,7779.2
2019,CARHUAZ,104170,226666,49466,21769,27697,4.51,3001.7,1286.45,4288.150000000001
2019,CARLOS FERMIN FITZCARRALD,28431,62106,18697,5707,12990,1.22,777.79,333.34000000000003,1111.1399999999999
2019,CASMA,37922,83210,55877,43669,12208,2.12,9540.61,4088.83,13629.47
2019,CASTILLA,136241,565705,34984,25843,9141,6.43,4966.55,2128.52,7095.1
2019,CASTROVIRREYNA,132522,1175291,14917,5748,9169,5.35,869.93,372.82,1242.74
2019,CAYLLOMA,194970,810210,95211,78089,17122,9.64,15162.960000000001,6498.42,21661.329999999998
2019,CAÑETE,171016,2408136,244950,221003,23947,7.82,41258.01,17682.0,58940.0
2019,CELENDIN,119094,723678,84282,26305,57977,5.41,4184.62,1793.43,5978.07
2019,CHACHAPOYAS,196371,212331,62207,50000,12207,10.51,9421.43,4037.76,13459.18
2019,CHANCHAMAYO,62529,721821,167598,112812,54786,3.1500000000000004,24996.88,10712.949999999999,35709.84
2019,CHEPEN,31578,391206,85490,74287,11203,1.53,13966.01,5985.4400000000005,19951.46
2019,CHICLAYO,211850,2802210,852801,807202,45599,12.4,188291.15,80696.21,268987.38
2019,CHINCHA,113872,1212266,255687,237785,17902,5.29,44358.05,19010.6,63368.63999999999
2019,CHINCHEROS,106205,336666,47070,20858,26212,4.83,3383.3799999999997,1450.01,4833.38
2019,CHOTA,188860,1147790,152413,41555,110858,8.31,6135.03,2629.3,8764.34
2019,CHUCUITO,77091,1472828,90742,25244,65498,3.0300000000000002,3929.19,1683.9299999999998,5613.13
2019,CHUMBIVILCAS,80708,645636,70565,23325,47240,4.16,5978.52,2562.21,8540.720000000001
2019,CHUPACA,94455,1088145,57161,39124,18037,3.2,5266.7699999999995,2257.18,7523.96
2019,CHURCAMPA,112266,995566,34625,11173,23452,4.75,1798.72,770.88,2569.6
2019,CONCEPCION,156165,1803120,59256,37456,21800,5.9,5239.74,2245.6,7485.34
2019,CONDESUYOS,78100,324836,16595,6661,9934,3.66,1138.6,487.97,1626.56
2019,CONDORCANQUI,28143,31206,50827,7925,42902,1.6500000000000001,1602.33,686.71,2289.05
2019,CONTRALMIRANTE VILLAR,33576,720606,23431,19247,4184,0.98,1702.47,729.64,2432.1099999999997
2019,CONTUMAZA,79628,484036,29516,12809,16707,3.43,1923.5,824.35,2747.86
2019,CORONEL PORTILLO,78407,1750728,437302,387848,49454,4.37,85823.11,36781.34,122604.44
2019,CORONGO,66402,146328,8037,4814,3223,2.86,704.3,301.83000000000004,1006.13
2019,COTABAMBAS,57879,183021,54552,20624,33928,3.06,4326.13,1854.06,6180.18
2019,CUSCO,80324,640836,498169,482582,15587,3.74,87455.77,37481.04,124936.8
2019,CUTERVO,149475,909120,125048,32623,92425,6.67,5901.24,2529.1,8430.33
2019,DANIEL ALCIDES CARRION,87140,1521636,46248,22492,23756,2.7,2790.56,1195.93,3986.5
2019,DATEM DEL MARAÑON,65025,964221,58949,20612,38337,3.47,4522.43,1938.19,6460.63
2019,DOS DE MAYO,92466,902831,33436,16197,17239,4.05,2683.35,1150.0,3833.35
2019,EL COLLAO,55095,1052515,67392,25440,41952,2.02,3933.39,1685.74,5619.14
2019,EL DORADO,55470,1101515,42145,20404,21741,2.62,4008.29,1717.8300000000002,5726.12
2019,ESPINAR,80772,646436,62108,38008,24100,3.37,6605.13,2830.77,9435.9
2019,FERREÑAFE,63633,841221,106175,63862,42313,2.83,11851.53,5079.22,16930.76
2019,GENERAL SANCHEZ CERRO,119537,1982266,15175,8193,6982,4.85,1318.98,565.29,1884.29
2019,GRAN CHIMU,42310,524410,28438,7375,21063,1.7,1080.73,463.17,1543.92
2019,GRAU,135345,429905,22073,10145,11928,5.38,1283.49,550.07,1833.53
2019,HUACAYBAMBA,41122,401610,16677,4094,12583,1.77,661.21,283.37,944.5799999999999
2019,HUALGAYOC,29922,182106,84378,21456,62922,1.19,2589.7799999999997,1109.91,3699.6899999999996
2019,HUALLAGA,66597,1322421,29597,17173,12424,3.47,3810.42,1633.04,5443.45
2019,HUAMALIES,113168,1105566,53168,23916,29252,4.92,4021.02,1723.3,5744.32
2019,HUAMANGA,156664,801736,310318,247706,62612,7.15,51552.4,22093.9,73646.32
2019,HUANCA SANCOS,39230,201210,8525,6411,2114,1.56,910.99,390.42,1301.42
2019,HUANCABAMBA,87428,1602436,118927,20888,98039,3.58,3448.63,1477.97,4926.62
2019,HUANCANE,88204,1684836,59769,14380,45389,3.0700000000000003,1596.18,684.08,2280.27
2019,HUANCAVELICA,193002,1712090,122765,73418,49347,8.11,10420.300000000001,4465.84,14886.13
2019,HUANCAYO,290906,3363355,584464,548852,35612,10.94,107494.89,46069.25,153564.13
2019,HUANTA,117786,604878,97144,55994,41150,5.47,10865.039999999999,4656.45,15521.500000000002
2019,HUANUCO,133315,1301391,312201,228076,84125,5.43,41232.72,17671.17,58903.92
2019,HUARAL,128430,1807278,190954,170904,20050,5.45,36309.23,15561.11,51870.33
2019,HUARAZ,113166,241278,181866,142042,39824,5.47,34838.36,14930.72,49769.08
2019,HUARI,151960,336136,63173,24804,38369,6.59,3357.69,1439.03,4796.7
2019,HUARMEY,47540,105515,32599,26055,6544,2.87,7900.54,3385.94,11286.49
2019,HUAROCHIRI,343184,4822928,62871,44872,17999,14.81,8138.49,3487.91,11626.39
2019,HUAURA,128958,1809678,235880,213121,22759,6.1,45348.630000000005,19435.12,64783.770000000004
2019,HUAYLAS,95155,212055,56295,20626,35669,4.14,3833.3399999999997,1642.8500000000001,5476.22
2019,HUAYTARA,163512,1449736,18529,6596,11933,6.99,1052.5,451.06,1503.53
2019,ICA,144753,1541505,433860,409074,24786,7.9,83117.01,35621.56,118738.6
2019,ILO,32622,540906,81037,80570,467,1.27,12361.48,5297.7699999999995,17659.25
2019,ISLAY,58617,244221,54580,52803,1777,3.1,9979.5,4276.92,14256.43
2019,JAEN,119778,729678,202081,112662,89419,5.96,21596.18,9255.5,30851.68
2019,JAUJA,355011,4094195,88751,69428,19323,14.33,11745.71,5033.85,16779.59
2019,JORGE BASADRE,33525,690906,12295,9209,3086,1.45,1591.72,682.1600000000001,2273.88
2019,JULCAN,42118,522010,31125,5563,25562,1.6,721.05,309.02,1030.0700000000002
2019,JUNIN,41842,482010,23304,18220,5084,1.2,1917.33,821.71,2739.05
2019,LA CONVENCION,141505,1132705,167846,72183,95663,7.1000000000000005,15234.03,6528.86,21762.89
2019,LA MAR,108097,555566,76096,37750,38346,5.97,7863.35,3370.01,11233.33
2019,LA UNION,107558,448866,12989,7560,5429,4.64,1049.58,449.83,1499.41
2019,LAMAS,122188,2425566,87816,50755,37061,6.13,10953.529999999999,4694.36,15647.9
2019,LAMBAYEQUE,127374,1683678,333129,172123,161006,5.31,28537.94,12230.529999999999,40768.46
2019,LAMPA,110345,2107055,42996,18263,24733,4.3,2721.89,1166.52,3888.4
2019,LAURICOCHA,72247,707028,18153,7422,10731,2.84,1060.69,454.57,1515.28
2019,LEONCIO PRADO,102985,1006055,136609,97555,39054,5.33,18580.09,7962.91,26542.989999999998
2019,LIMA,457606,6455246,9476975,9468019,8956,26.74,2206854.98,945795.01,3152649.92
2019,LORETO,54055,801515,71040,31887,39153,2.91,8047.71,3449.02,11496.730000000001
2019,LUCANAS,206703,1062831,52957,36042,16915,9.4,5960.22,2554.39,8514.59
2019,LUYA,216062,241776,48032,20591,27441,10.9,3688.0699999999997,1580.6100000000001,5268.66
2019,MANU,43402,680810,21096,11511,9585,2.14,2738.31,1173.55,3911.86
2019,MARAÑÓN,51530,503515,28978,10986,17992,2.16,1550.88,664.66,2215.55
2019,MARISCAL CACERES,55580,1103015,71100,45198,25902,3.19,11664.56,4999.1,16663.68
2019,MARISCAL LUZURIAGA,76196,170436,21891,3108,18783,3.52,496.5,212.79,709.3100000000001
2019,MARISCAL NIETO,65151,1080621,93569,85980,7589,2.75,15501.25,6643.410000000001,22144.65
2019,MARISCAL RAMON CASTILLA,43262,641610,58842,22183,36659,2.96,5670.86,2430.37,8101.21
2019,MAYNAS,118767,1761171,544615,459840,84775,6.42,103086.86,44180.09,147266.94
2019,MELGAR,99396,1897245,70119,40657,29462,3.67,6755.2699999999995,2895.13,9650.37
2019,MOHO,44202,843610,19776,5568,14208,1.69,831.65,356.42,1188.0700000000002
2019,MORROPON,109375,2004055,171985,112177,59808,4.95,23474.670000000002,10060.58,33535.26
2019,MOYOBAMBA,66495,1320621,132050,92466,39584,2.9,17680.74,7577.46,25258.170000000002
2019,NASCA  ,51800,551515,76481,69718,6763,2.74,14578.02,6247.73,20825.75
2019,OCROS,95335,214055,7359,4484,2875,5.23,970.27,415.82,1386.1
2019,OTUZCO,105365,1306074,85345,25975,59370,4.47,4505.34,1930.87,6436.21
2019,OXAPAMPA,87204,1522436,98938,51648,47290,4.25,10030.880000000001,4298.96,14329.83
2019,OYON,64533,905421,17313,13018,4295,2.82,2092.15,896.63,2988.7799999999997
2019,PACASMAYO,52720,653515,111310,104573,6737,2.42,20030.69,8584.59,28615.29
2019,PACHITEA,41242,403210,51043,13785,37258,1.71,1868.52,800.7900000000001,2669.32
2019,PADRE ABAD,56055,1251515,74494,50225,24269,2.5,9981.32,4277.71,14259.03
2019,PAITA,76622,1403528,144581,139850,4731,2.59,13540.359999999999,5803.0,19343.37
2019,PALLASCA,104984,236566,24729,13655,11074,5.27,2516.94,1078.68,3595.63
2019,PALPA,51825,552015,14652,11069,3583,2.2800000000000002,1989.4599999999998,852.63,2842.08
2019,PARINACOCHAS,78860,405636,29279,20905,8374,3.54,3429.83,1469.92,4899.74
2019,PARURO,91071,729045,26964,11310,15654,4.66,2132.76,914.0400000000001,3046.8
2019,PASCO,141466,2471391,126971,109805,17166,4.61,13401.18,5743.360000000001,19144.559999999998
2019,PATAZ,137189,1700491,84496,24286,60210,5.71,4134.89,1772.09,5906.990000000001
2019,PAUCAR DEL SARA SARA,98665,508055,10017,7175,2842,4.21,1162.34,498.15,1660.44
2019,PAUCARTAMBO,60759,486621,47442,11866,35576,2.9400000000000004,2318.29,993.5600000000001,3311.8500000000004
2019,PICOTA,111235,2207055,43491,27927,15564,5.86,6160.03,2640.03,8800.05
2019,PISCO,82972,884036,169420,155882,13538,4.21,25447.55,10906.09,36353.63
2019,PIURA,109095,2001084,873854,764092,109762,5.41,147749.03,63321.0,211070.03
2019,POMABAMBA,38206,86410,26760,7456,19304,1.96,1610.72,690.3000000000001,2301.01
2019,PUERTO INCA,51575,504515,36550,11938,24612,2.7600000000000002,2181.19,934.79,3115.99
2019,PUNO,164655,3151620,230273,149935,80338,6.62,34817.04,14921.59,49738.590000000004
2019,PURUS,11214,250401,3317,1389,1928,0.54,274.46,117.62,392.08
2019,PUTUMAYO   ,43370,643210,9198,4718,4480,2.34,1168.43,500.76,1669.1999999999998
2019,QUISPICANCHI,121626,974478,100027,46965,53062,4.68,6712.33,2876.7,9589.06
2019,RECUAY,95585,217055,18154,12122,6032,4.82,2061.39,883.45,2944.87
2019,REQUENA,119053,1765566,64527,42071,22456,5.78,8901.539999999999,3814.9700000000003,12716.52
2019,RIOJA,100197,1987245,129260,101562,27698,4.92,19918.32,8536.43,28454.75
2019,RODRIGUEZ DE MENDOZA,112938,127278,33122,10631,22491,6.34,1929.48,826.9200000000001,2756.43
2019,SAN ANTONIO DE PUTINA,55275,1055015,35803,24646,11157,2.25,4519.79,1937.0400000000002,6456.83
2019,SAN IGNACIO,69937,426328,144580,28461,116119,3.87,5595.76,2398.19,7993.94
2019,SAN MARCOS,69986,427028,51633,15231,36402,3.0,2810.15,1204.34,4014.5
2019,SAN MARTIN,156023,3092705,212857,193158,19699,8.18,44725.86,19168.21,63894.08
2019,SAN MIGUEL,130104,794391,47782,10493,37289,5.87,1743.93,747.4,2491.33
2019,SAN PABLO,40066,244810,22677,4096,18581,1.81,721.22,309.09000000000003,1030.32
2019,SAN ROMAN,55300,1055515,335193,303362,31831,2.02,58856.94,25224.410000000003,84081.35
2019,SANCHEZ CARRION,84508,1047236,165747,56446,109301,3.69,12496.52,5355.66,17852.18
2019,SANDIA,110675,2112055,56575,16474,40101,5.1,3118.9900000000002,1336.74,4455.72
2019,SANTA,86112,196245,467182,441732,25450,4.62,88429.54000000001,37898.380000000005,126327.91
2019,SANTA CRUZ,110264,674366,38999,9761,29238,4.96,1795.9299999999998,769.67,2565.61
2019,SANTIAGO DE CHUCO,84572,1048036,56032,22042,33990,4.09,5261.71,2255.03,7516.7300000000005
2019,SATIPO,94203,1085445,235317,84279,151038,3.99,14698.97,6299.5599999999995,20998.54
2019,SECHURA,65799,1204821,86955,82175,4780,3.0,15924.12,6824.63,22748.75
2019,SIHUAS,95775,219055,28774,9876,18898,4.43,1630.29,698.71,2328.99
2019,SUCRE,108647,559966,9543,6804,2739,4.71,939.07,402.46,1341.56
2019,SULLANA,87628,1604836,336678,309104,27574,3.99,65065.67,27885.289999999997,92950.97
2019,TACNA,122782,2531166,338421,323040,15381,4.87,50444.729999999996,21619.17,72063.92
2019,TAHUAMANU,32562,510906,12350,9776,2574,1.06,1349.0300000000002,578.16,1927.19
2019,TALARA,65763,1204221,152037,150963,1074,2.91,28253.27,12108.55,40361.84
2019,TAMBOPATA,43386,680410,134228,122004,12224,1.92,23460.870000000003,10054.65,33515.52
2019,TARATA,89444,1843236,6247,5019,1228,3.84,698.03,299.15,997.1600000000001
2019,TARMA,94284,1086345,93407,68776,24631,3.6,12165.94,5213.97,17379.9
2019,TAYACAJA,214998,1904956,87301,31630,55671,8.51,5192.9,2225.55,7418.41
2019,TOCACHE,55770,1105015,76100,42076,34024,2.91,8589.39,3681.17,12270.55
2019,TRUJILLO,115555,1431166,1090514,1066097,24417,5.85,208472.11,89345.19,297817.27
2019,TUMBES,67125,1440621,168659,160439,8220,2.97,31213.84,13377.35,44591.18
